,CVEGEO,NOMASEN,CP,geometry
20,1102000014146,['PRO. FRACCIONES DE SAN JUAN BAUTISTA'],[37545],"POLYGON ((-101.61332339899998 21.06783031000005, -101.61361557 21.06769026100004, -101.61419854999997 21.067150260000062, -101.61589611999995 21.06764105000009, -101.61634164999998 21.067767851000024, -101.617791 21.068180320000053, -101.61810945999997 21.06827094000008, -101.61760474899995 21.069584580000015, -101.61759850899995 21.06971169100005, -101.61731190999996 21.06965485100008, -101.61680557999995 21.06943945000007, -101.6167496 21.0693342810001, -101.61643504899996 21.069732690000045, -101.61614708899998 21.070091167000044, -101.61579502999996 21.07053663100004, -101.61574836899996 21.070595821000044, -101.61547577999994 21.070936510000042, -101.61497854099997 21.07073169000004, -101.61366487899994 21.070194421000046, -101.61343930899994 21.070100621000034, -101.61211849599994 21.069566545000058, -101.61223581999997 21.069425181000053, -101.61332339899998 21.06783031000005))"
21,1102000017668,['LOMA DORADA I'],[37359],"POLYGON ((-101.77174296099997 21.134564123000082, -101.77171988599997 21.134532030000102, -101.77086383399995 21.133341412000068, -101.77084906099998 21.133320867000084, -101.770800996 21.133254017000066, -101.77076630399995 21.133205763000053, -101.77005105699999 21.13221098400006, -101.77011864199996 21.132174249000066, -101.77025692599994 21.13209908800007, -101.77033903899998 21.13221863000008, -101.77198462799998 21.132559459000046, -101.77324818499994 21.134295669000043, -101.77407768699999 21.133778102000075, -101.77363582499999 21.133192984000086, -101.77371500899994 21.132840842000036, -101.77393604399998 21.132891699000055, -101.77401492099995 21.132930044000037, -101.77412976099998 21.133001736000054, -101.77423069399998 21.13312010200014, -101.77431990899998 21.13328677800009, -101.77438568199995 21.133455010000038, -101.77468064699997 21.13437182900005, -101.77361986299996 21.13482070000003, -101.77234895899994 21.135406960000083, -101.772083481 21.135037725000082, -101.77202372899995 21.13495462300005, -101.77177797699994 21.13461282300006, -101.77174296099997 21.134564123000082))"
22,1102000016763,['PUERTA DORADA'],[37359],"POLYGON ((-101.76885603599999 21.14253233900005, -101.76877101599996 21.14258468000002, -101.76758818899998 21.14326303100006, -101.76731034099998 21.14334243100006, -101.76722874199999 21.14334545500003, -101.76720365699998 21.143170493000092, -101.76702369199995 21.141912528000077, -101.76692616399998 21.1409712810001, -101.76707974799996 21.14096324400006, -101.76745559899996 21.14094016100007, -101.76751127699998 21.14091731900001, -101.76807929799998 21.140571077000093, -101.76818251799995 21.140533535000014, -101.768198639 21.14068278300004, -101.76839072699994 21.141194912000053, -101.76842110499996 21.141281732000056, -101.76885603599999 21.14253233900005))"
23,1102000015981,"['CUMBRES DE LA GLORIA TRES', 'PRO. FRACCIONES DE CORRAL DE PIEDRA']",[37433],"POLYGON ((-101.76657636899995 21.092526630000094, -101.76655958699996 21.09228405500006, -101.76658571999997 21.0922817210001, -101.76684416999996 21.090404950000057, -101.76683328399997 21.090353474000043, -101.76686183799995 21.0901697780001, -101.76687989799997 21.09018275700003, -101.76688619999999 21.09018728500008, -101.76995254099995 21.09239082700004, -101.76962325999995 21.092401323000065, -101.76947196799995 21.09240614400009, -101.76931489499998 21.092411150000018, -101.76810787299996 21.092462688000026, -101.76810795599994 21.092473752000068, -101.76810817999996 21.0925034900001, -101.76811241699994 21.09306880500004, -101.76811525999995 21.09344783400008, -101.76821550899996 21.09356402000006, -101.76858814899998 21.0935642500001, -101.76866883499997 21.094684492000102, -101.76811874899994 21.09473092100007, -101.76811116899995 21.093566230000068, -101.76766651999998 21.093571491000045, -101.76743224099994 21.093574660000076, -101.76718514899994 21.09357800100004, -101.76666977999997 21.09358497100007, -101.76666452499995 21.09308865000003, -101.76665857899997 21.092527282, -101.76657636899995 21.092526630000094))"
24,1102000016710,['LOS HÉROES LEÓN'],[37544],"POLYGON ((-101.56668278799998 21.074187569000067, -101.56619202499996 21.07402020200004, -101.56505158199997 21.07359540800006, -101.56498360799998 21.073570090000043, -101.56348465599996 21.073011758000074, -101.56345019299994 21.072998921000064, -101.56060392399996 21.071909986000033, -101.55893043699996 21.071269741000016, -101.55827093499995 21.070931081000047, -101.55751961899995 21.070545272000075, -101.55831130999997 21.068469411000024, -101.55873930599995 21.067349667, -101.55890546599994 21.066917428000068, -101.55927697499999 21.065950994000037, -101.56000051599996 21.066697329000082, -101.56048574199997 21.06719783400009, -101.56083495099996 21.067175702000043, -101.56120757599996 21.067175705000032, -101.56165158299996 21.067142867000037, -101.56265754599997 21.066909420000076, -101.56309564799994 21.067159067000013, -101.56351581699994 21.067424744000053, -101.56572162099997 21.068819461, -101.56708598999995 21.069667602000077, -101.56735771999996 21.069841543000074, -101.56738286799998 21.070088819000038, -101.56761499499999 21.07237125100007, -101.56783481099995 21.074580439000066, -101.56668278799998 21.074187569000067))"
25,1102000017649,['LOS HÉROES LEÓN'],[37544],"POLYGON ((-101.55671852799998 21.064822264000057, -101.55700026299996 21.06460764100009, -101.55777088399998 21.064020582000076, -101.55782440399997 21.06405292200003, -101.55794517599998 21.06412590500003, -101.557971437 21.06414177700002, -101.55798214099997 21.064148246000066, -101.55799093499998 21.06415355800006, -101.55800139899998 21.06416024000001, -101.55840644499995 21.064418792000023, -101.55848863499995 21.064471257, -101.55849775799999 21.064477081000064, -101.55862642299996 21.064613993000034, -101.55864600499996 21.06463483100004, -101.55945513299997 21.065495834000068, -101.55927697499999 21.065950994000037, -101.55890546599994 21.066917428000068, -101.55873930599995 21.067349667, -101.55819626099998 21.06715945300004, -101.55817138499998 21.06722494300005, -101.55808055499995 21.067464077000068, -101.55758587699995 21.067508585000034, -101.55746583599995 21.067103123, -101.55720674499997 21.067243493000053, -101.55703824399995 21.067334786000067, -101.556770994 21.067032805000064, -101.556525492 21.066755400000023, -101.55618409999994 21.066369637000065, -101.55615458199998 21.066297337, -101.55614212199998 21.066212557000018, -101.55613536399994 21.06616717700007, -101.55612562699997 21.066101793000044, -101.55612582099997 21.066101654000015, -101.55708411399996 21.065404088, -101.55671292199997 21.06505396500003, -101.55658010599996 21.06492969400006, -101.55671852799998 21.064822264000057))"
26,1102000016104,['PRIVANZA LOS NARANJOS'],[37210],"POLYGON ((-101.63272765999996 21.161344920000037, -101.63290984899999 21.161135681000083, -101.63330559899998 21.16068245000005, -101.63345902999998 21.160506770000058, -101.63421802 21.16199088000008, -101.63424962999994 21.162054290000086, -101.63426759999999 21.162082570000045, -101.63427619999999 21.16210486000007, -101.63441359999996 21.162389980000018, -101.63449731999998 21.16256443000002, -101.63461271999995 21.16281237000004, -101.63454305899995 21.16286275000004, -101.63449761899994 21.162905950000052, -101.63442185999997 21.162971661000014, -101.63403902999994 21.162609424000046, -101.632796549 21.1614164310001, -101.63272765999996 21.161344920000037))"
27,1102000015426,"['FRUTALES DE LA HACIENDA III', 'FRUTALES DE LA HACIENDA II']",[37353],"POLYGON ((-101.73915231999996 21.140199141000046, -101.73898299899997 21.14018690200005, -101.73887671999995 21.140179220000057, -101.73862991999994 21.140161377000027, -101.73773523499995 21.14009669000007, -101.73767170999997 21.14008804100011, -101.73766097999999 21.140086580000066, -101.737201369 21.140024080000014, -101.737163265 21.14001533700004, -101.73708321999999 21.139996970000038, -101.73686317799996 21.139942271000052, -101.73684068899996 21.13993668100005, -101.736685369 21.139898060000068, -101.73656148999999 21.139867260000084, -101.73615768899998 21.139759371000036, -101.73539956599996 21.139542601000105, -101.73505787899995 21.13944485000007, -101.73404739999995 21.13915877000004, -101.73392397899994 21.13912540000008, -101.73527291899995 21.137986031000043, -101.73535110999995 21.137920001000015, -101.73607351899994 21.137899150000106, -101.73611196899998 21.137898050000047, -101.73634356899998 21.137891371000045, -101.73690416899996 21.137866751000058, -101.73696776999998 21.13655446000007, -101.73715668999995 21.136394888000055, -101.73742425999995 21.13644415100003, -101.73781017999994 21.136512659000093, -101.73826976899994 21.13659335600006, -101.7389528 21.136713281000066, -101.73895051999995 21.137807769000073, -101.73896213999997 21.137981693000064, -101.73892550999996 21.138259882000078, -101.73891484999996 21.13854465, -101.73890688999995 21.138929629000085, -101.73894764999994 21.13902691900005, -101.73898321999997 21.139157819000058, -101.73903317999998 21.139254660000088, -101.73928107999996 21.14020844900005, -101.73915231999996 21.140199141000046))"
28,110200001748A,['PRO. PEDREGAL DEL SOL'],[37353],"POLYGON ((-101.73710776999997 21.12426717900007, -101.73711389599998 21.12506907100007, -101.73628944799998 21.12567656100004, -101.73628707899996 21.125482688000034, -101.73628005699999 21.125074820000066, -101.73627316399997 21.124674470000045, -101.73626634299995 21.124278239000056, -101.73710776999997 21.12426717900007))"
29,1102000015638,['PRO. CERRITO DE GUADALUPE'],[37353],"POLYGON ((-101.73471999799995 21.131697581000022, -101.73471347999998 21.131635711000072, -101.73467670999997 21.131286631000023, -101.73467131899997 21.131235491000034, -101.73463405899997 21.13088171000005, -101.73462793999994 21.130823541000083, -101.73458768999996 21.13044138000004, -101.73464848999998 21.130434460000057, -101.73552647999998 21.130326400000058, -101.73595536999994 21.130262110000057, -101.73696111999999 21.13004050900003, -101.73711013999997 21.130208619000022, -101.73712259999996 21.13036415200003, -101.73714149399996 21.130599976000052, -101.73714317999998 21.130621020000056, -101.73716954999998 21.131032761000014, -101.73716962899994 21.131034004000064, -101.73720665899998 21.131431953000096, -101.73725521999995 21.13142902200012, -101.73727284999995 21.131624260000038, -101.73723620299995 21.131727892000075, -101.73719681999995 21.131839259000063, -101.73611074999997 21.131937880000077, -101.73475661999998 21.13204528000008, -101.73471999799995 21.131697581000022))"
30,1102000016000,['PORTA TOSCANA'],[37134],"POLYGON ((-101.71382040199995 21.196089803000056, -101.71380587999994 21.195674183000072, -101.71381305099999 21.19561986100008, -101.71385348999996 21.195313540000033, -101.71458039999999 21.19385788300011, -101.71479101999995 21.193202090000085, -101.71498702999997 21.192041522000046, -101.71497968999995 21.19094917900004, -101.71489957999995 21.190848281000083, -101.71487071999996 21.190686879000058, -101.71490956999999 21.190539369000096, -101.71497793999998 21.190413401000054, -101.71500208899994 21.190382859000096, -101.71525296999994 21.190386280000055, -101.71544141899994 21.190401020000046, -101.71582084999996 21.19040120100003, -101.71588377899997 21.190594970000046, -101.71601299899999 21.191054581000067, -101.71621181999996 21.191550801000087, -101.71638816999996 21.1918837100001, -101.71669673999997 21.19242688, -101.71693102999996 21.193093091000044, -101.71711874899995 21.193626221, -101.71726627899994 21.19415609100002, -101.71734930999997 21.19444665000002, -101.71751319099997 21.1950177030001, -101.71758704899997 21.195282411000058, -101.71767411399998 21.195647488000077, -101.71777188999994 21.19616985800009, -101.71776439599995 21.19619192800009, -101.71717244999996 21.196176609000076, -101.71382040199995 21.196089803000056))"
31,1102000016049,['PRO. CERRITO DE GUADALUPE'],[37353],"POLYGON ((-101.73475661999998 21.13204528000008, -101.73611074999997 21.131937880000077, -101.73719681999995 21.131839259000063, -101.73720654999994 21.13226437900004, -101.73614881899994 21.132346430000048, -101.73479968999999 21.132454291000016, -101.73476316999995 21.13210751000001, -101.73475661999998 21.13204528000008))"
32,110200001506A,"['VALLE ANTIGUA', 'PASEOS DE LA CIMA']","[37408, 37353]","POLYGON ((-101.72918248999997 21.126409480000035, -101.72879048 21.126198830000078, -101.72839862999996 21.12595968000006, -101.72876297999994 21.125551550000065, -101.72876788999997 21.125453740000065, -101.72889765999997 21.122744050000016, -101.72889295 21.122658980000036, -101.72917371999996 21.123011220000013, -101.72909053999996 21.123145920000077, -101.72907565999998 21.123448800000087, -101.73003785999998 21.12433585, -101.73032081999997 21.12407657000008, -101.73060968999994 21.12382411000006, -101.73088894999995 21.123556540000042, -101.731169 21.12328946, -101.73145605999997 21.123016, -101.73149534 21.122983650000048, -101.73262153999997 21.12404203000008, -101.73225042999997 21.124306880000102, -101.731944 21.124525580000082, -101.73164659999998 21.12473783000007, -101.73137342999996 21.12493278000003, -101.73133169 21.124956400000038, -101.73115581999997 21.12505588000008, -101.73098536999998 21.125179220000053, -101.73074891999994 21.12534911000007, -101.73068908 21.125392120000036, -101.73035314999998 21.125647150000102, -101.73030857999998 21.125680060000033, -101.72969381999997 21.126169800000078, -101.72952642999996 21.126362460000028, -101.72939598 21.12653548000004, -101.72918248999997 21.126409480000035))"
33,1102000015680,"['JARDINES DE LOS REYES', 'PRO. FRACCIONES DE SAN NICOLÁS DE LOS GONZÁLEZ']",[37294],"POLYGON ((-101.58922573899997 21.109323660000033, -101.58964337999998 21.108348571000036, -101.58972122999995 21.10816682000009, -101.59033925199998 21.10831212100001, -101.59132108999995 21.108542951000096, -101.59163631999996 21.108708351000136, -101.59159104999998 21.108818910000014, -101.59135055399997 21.10920141700008, -101.59136930499994 21.10928410700008, -101.59079088399994 21.110620199000042, -101.59060581099999 21.110553437000082, -101.59070453899996 21.110319971000035, -101.59040773999999 21.110114380000056, -101.59006190899999 21.10988191100009, -101.58971684799997 21.10965282000008, -101.58960137999998 21.109575430000092, -101.58922573899997 21.109323660000033))"
34,110200001538A,"['PRO. LOMAS DE LA PAZ PRIMERA SECCIÓN', 'PRO. PEDREGAL DEL SOL', 'PRO. CUMBRES DE LAS HILAMAS', 'PRO. LOMAS DE LA PAZ SEGUNDA SECCIÓN']","[37408, 37353]","POLYGON ((-101.72901633999999 21.13211672000008, -101.72892742 21.131613690000048, -101.72878531999999 21.130529940000034, -101.72877431999997 21.130445920000067, -101.72873459999994 21.13016329000006, -101.72867942 21.129770750000056, -101.72864875 21.129552600000096, -101.72861676999997 21.129358020000033, -101.72855033999997 21.128961550000035, -101.72848208 21.12855411000003, -101.72841187999995 21.128162750000097, -101.72834285 21.12777992000007, -101.72860353999994 21.12748045000002, -101.72865248999996 21.12742195000005, -101.72886088999996 21.127172880000025, -101.72903844999996 21.126961380000076, -101.72939598 21.12653548000004, -101.72952642999996 21.126362460000028, -101.72969381999997 21.126169800000078, -101.73030857999998 21.125680060000033, -101.73035314999998 21.125647150000102, -101.73068908 21.125392120000036, -101.73074891999994 21.12534911000007, -101.73098536999998 21.125179220000053, -101.73115581999997 21.12505588000008, -101.73133169 21.124956400000038, -101.73137342999996 21.12493278000003, -101.73164659999998 21.12473783000007, -101.731944 21.124525580000082, -101.73225042999997 21.124306880000102, -101.73262153999997 21.12404203000008, -101.73280676099995 21.123914430000077, -101.73298867999995 21.123864570000038, -101.73394721999995 21.123193580000095, -101.73394493999996 21.122270539000052, -101.73399599699997 21.122381349000023, -101.73406661999996 21.122534619000074, -101.73416855 21.12268526000005, -101.73433153999997 21.12287372000004, -101.73437430999996 21.123005830000075, -101.73439651899997 21.123161430000046, -101.73440137899996 21.123281110000033, -101.73438334899998 21.123600740000033, -101.73436327899998 21.123954770000097, -101.73427481999994 21.12395734000006, -101.73414039999994 21.12433628000004, -101.73405619999994 21.124574750000026, -101.73405021999997 21.12473618000005, -101.73404418099994 21.125059757000045, -101.73404929499998 21.1252085940001, -101.73405848999994 21.12547616900005, -101.73412008999998 21.125893251000043, -101.73417831999996 21.126287519000094, -101.73423914999995 21.126706432000052, -101.73430133999994 21.127103850000047, -101.73436148999997 21.12751842900009, -101.73442422599999 21.128284112000074, -101.73447081999996 21.12885277900007, -101.73447884999996 21.12895072000003, -101.73451431999996 21.129259720000086, -101.73455761999998 21.129659260000025, -101.73460339999997 21.130049780000032, -101.73464848999998 21.130434460000057, -101.73458768999996 21.13044138000004, -101.73300222899996 21.130804820000034, -101.73240847899996 21.130999171000067, -101.73209522899998 21.131033660000075, -101.73176825899998 21.131097980000096, -101.73132884999995 21.131207581000083, -101.73084270899994 21.13143986000001, -101.730045079 21.13183283100008, -101.72953213899996 21.1321674800001, -101.72918977899997 21.13239082000008, -101.72909490999996 21.132452710000038, -101.72907457999997 21.13236363000005, -101.72901633999999 21.13211672000008))"
35,1102000015549,['REAL DE LOS NARANJOS'],[37210],"POLYGON ((-101.63539308999998 21.164369510000043, -101.63597737999999 21.164262950000026, -101.63598565999996 21.16426149000006, -101.63610890999996 21.16481412100007, -101.63610608999994 21.164990431000028, -101.63596699099998 21.165233775000058, -101.63596682599997 21.165234063000057, -101.63589428299997 21.165360974000077, -101.63584396999994 21.165267690000064, -101.63539308999998 21.164369510000043))"
36,1102000015394,"['PRO. LOMAS DEL EDÉN', 'PRO. COLINA REAL', 'PRO. EL PARAÍSO', 'PRO. CAMINO REAL DE LA JOYA', 'OBSERVATORIO']",[37353],"POLYGON ((-101.72305297999998 21.13567071100004, -101.72298519899994 21.13562472000009, -101.72290902999998 21.135578861000045, -101.72284556999995 21.13554066100011, -101.72277297899996 21.135500860000022, -101.72267186 21.13546325100003, -101.72256664899999 21.135429651000077, -101.722444769 21.135400221000058, -101.722369169 21.135385751000058, -101.72229793899999 21.13537905100003, -101.72220574999994 21.135372681000046, -101.722096879 21.135371251, -101.72158528999995 21.135381821000085, -101.72122056999996 21.13542749000003, -101.72169865999996 21.13488120000004, -101.72256734999996 21.13474418000004, -101.72347417999998 21.13459811000011, -101.72396533999995 21.1344954300001, -101.724434 21.134367749999978, -101.72483279999994 21.134244910000092, -101.72501431999996 21.1341844500001, -101.72527342999996 21.134075770000045, -101.72569165999994 21.133899720000066, -101.72604493999995 21.133710170000025, -101.72672 21.133315680000106, -101.72702016999996 21.133138820000056, -101.72743101999998 21.132917920000057, -101.72777519999994 21.132741800000087, -101.72813357999996 21.132526550000044, -101.72848688999994 21.13231606000008, -101.72901633999999 21.13211672000008, -101.72907457999997 21.13236363000005, -101.72909490999996 21.132452710000038, -101.72914038 21.132645551000042, -101.72921337999998 21.133216230000077, -101.72931298599998 21.134068977000034, -101.72935581899998 21.134459051000082, -101.72936010899997 21.134501540000027, -101.72940208899996 21.134916251000014, -101.72947984899997 21.13531315000005, -101.72955757899997 21.135740951000056, -101.72961114899994 21.136152861000056, -101.72966734799996 21.13658509000006, -101.72981271899994 21.137715460000045, -101.72984427899996 21.13795625100007, -101.72988670999996 21.138332520000034, -101.72969324899998 21.13829938000007, -101.72947691999997 21.138258460000067, -101.72900058 21.138167251000027, -101.72801154899997 21.137985920000077, -101.72779891 21.13794694100006, -101.72744150899996 21.137925751000108, -101.7271722 21.137958231, -101.72700071999998 21.13800803000007, -101.72688359999995 21.13804540100006, -101.72676122999997 21.138128480000056, -101.72487325999998 21.13992302100008, -101.72434239999995 21.138536430000084, -101.72383041999996 21.137210201000066, -101.72358322999997 21.136494280000022, -101.72354517899998 21.136390121000055, -101.72351810999999 21.136316060000077, -101.72350121899996 21.13628220100003, -101.72344767899995 21.13617934100008, -101.72341257899996 21.13611038100007, -101.72337291999997 21.13604162100005, -101.72333502999999 21.135991781000033, -101.72330479999994 21.135941260000045, -101.72327481999997 21.13590251100004, -101.72323190999998 21.13584435000007, -101.72317219999996 21.13578255000005, -101.72312105999998 21.135732381000036, -101.72305297999998 21.13567071100004))"
